Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Canada,CAN,"Jan 10, 2020",0
Canada,CAN,"Jan 11, 2020",0
Canada,CAN,"Jan 12, 2020",0
Canada,CAN,"Jan 13, 2020",0
Canada,CAN,"Jan 14, 2020",0
Canada,CAN,"Jan 15, 2020",0
Canada,CAN,"Jan 16, 2020",0
Canada,CAN,"Jan 17, 2020",0
Canada,CAN,"Jan 18, 2020",0
Canada,CAN,"Jan 19, 2020",0
Canada,CAN,"Jan 20, 2020",0
Canada,CAN,"Jan 21, 2020",0
Canada,CAN,"Jan 22, 2020",0
Canada,CAN,"Jan 23, 2020",0
Canada,CAN,"Jan 24, 2020",0
Canada,CAN,"Jan 25, 2020",0
Canada,CAN,"Jan 26, 2020",0.026
Canada,CAN,"Jan 27, 2020",0.026
Canada,CAN,"Jan 28, 2020",0.053
Canada,CAN,"Jan 29, 2020",0.079
Canada,CAN,"Jan 30, 2020",0.079
Canada,CAN,"Jan 31, 2020",0.079
Canada,CAN,"Feb 1, 2020",0.106
Canada,CAN,"Feb 2, 2020",0.106
Canada,CAN,"Feb 3, 2020",0.106
Canada,CAN,"Feb 4, 2020",0.106
Canada,CAN,"Feb 5, 2020",0.132
Canada,CAN,"Feb 6, 2020",0.132
Canada,CAN,"Feb 7, 2020",0.185
Canada,CAN,"Feb 8, 2020",0.185
Canada,CAN,"Feb 9, 2020",0.185
Canada,CAN,"Feb 10, 2020",0.185
Canada,CAN,"Feb 11, 2020",0.185
Canada,CAN,"Feb 12, 2020",0.185
Canada,CAN,"Feb 13, 2020",0.185
Canada,CAN,"Feb 14, 2020",0.185
Canada,CAN,"Feb 15, 2020",0.212
Canada,CAN,"Feb 16, 2020",0.212
Canada,CAN,"Feb 17, 2020",0.212
Canada,CAN,"Feb 18, 2020",0.212
Canada,CAN,"Feb 19, 2020",0.212
Canada,CAN,"Feb 20, 2020",0.212
Canada,CAN,"Feb 21, 2020",0.238
Canada,CAN,"Feb 22, 2020",0.238
Canada,CAN,"Feb 23, 2020",0.238
Canada,CAN,"Feb 24, 2020",0.238
Canada,CAN,"Feb 25, 2020",0.291
Canada,CAN,"Feb 26, 2020",0.291
Canada,CAN,"Feb 27, 2020",0.318
Canada,CAN,"Feb 28, 2020",0.371
Canada,CAN,"Feb 29, 2020",0.424
Canada,CAN,"Mar 1, 2020",0.53
Canada,CAN,"Mar 2, 2020",0.636
Canada,CAN,"Mar 3, 2020",0.715
Canada,CAN,"Mar 4, 2020",0.795
Canada,CAN,"Mar 5, 2020",0.874
Canada,CAN,"Mar 6, 2020",1.192
Canada,CAN,"Mar 7, 2020",1.351
Canada,CAN,"Mar 8, 2020",1.51
Canada,CAN,"Mar 9, 2020",1.643
Canada,CAN,"Mar 10, 2020",2.04
Canada,CAN,"Mar 11, 2020",2.464
Canada,CAN,"Mar 12, 2020",2.729
Canada,CAN,"Mar 13, 2020",3.656
Canada,CAN,"Mar 14, 2020",4.663
Canada,CAN,"Mar 15, 2020",6.465
Canada,CAN,"Mar 16, 2020",8.055
Canada,CAN,"Mar 17, 2020",11.234
Canada,CAN,"Mar 18, 2020",15.076
Canada,CAN,"Mar 19, 2020",18.282
Canada,CAN,"Mar 20, 2020",22.415
Canada,CAN,"Mar 21, 2020",25.727
Canada,CAN,"Mar 22, 2020",34.497
Canada,CAN,"Mar 23, 2020",37.889
Canada,CAN,"Mar 24, 2020",43.612
Canada,CAN,"Mar 25, 2020",51.905
Canada,CAN,"Mar 26, 2020",89.688
Canada,CAN,"Mar 27, 2020",106.459
Canada,CAN,"Mar 28, 2020",123.867
Canada,CAN,"Mar 29, 2020",142.705
Canada,CAN,"Mar 30, 2020",165.73
Canada,CAN,"Mar 31, 2020",196.703
Canada,CAN,"Apr 1, 2020",226.166
Canada,CAN,"Apr 2, 2020",254.225
Canada,CAN,"Apr 3, 2020",298.552
Canada,CAN,"Apr 4, 2020",331.698
Canada,CAN,"Apr 5, 2020",367.812
Canada,CAN,"Apr 6, 2020",410.575
Canada,CAN,"Apr 7, 2020",441.231
Canada,CAN,"Apr 8, 2020",473.82
Canada,CAN,"Apr 9, 2020",510.676
Canada,CAN,"Apr 10, 2020",549.73
Canada,CAN,"Apr 11, 2020",586.426
Canada,CAN,"Apr 12, 2020",617.373
Canada,CAN,"Apr 13, 2020",645.565
Canada,CAN,"Apr 14, 2020",679.956
Canada,CAN,"Apr 15, 2020",716.599
Canada,CAN,"Apr 16, 2020",751.52
Canada,CAN,"Apr 17, 2020",797.013
Canada,CAN,"Apr 18, 2020",844.467
Canada,CAN,"Apr 19, 2020",883.389
Canada,CAN,"Apr 20, 2020",921.436
Canada,CAN,"Apr 21, 2020",975.646
Canada,CAN,"Apr 22, 2020",1017.774
Canada,CAN,"Apr 23, 2020",1064.566
Canada,CAN,"Apr 24, 2020",1115.437
Canada,CAN,"Apr 25, 2020",1162.546
Canada,CAN,"Apr 26, 2020",1201.336
Canada,CAN,"Apr 27, 2020",1242.218
Canada,CAN,"Apr 28, 2020",1284.744
Canada,CAN,"Apr 29, 2020",1325.176
Canada,CAN,"Apr 30, 2020",1366.827
Canada,CAN,"May 1, 2020",1410.518
Canada,CAN,"May 2, 2020",1458.873
Canada,CAN,"May 3, 2020",1502.67
Canada,CAN,"May 4, 2020",1575.798
Canada,CAN,"May 5, 2020",1610.189
Canada,CAN,"May 6, 2020",1643.944
Canada,CAN,"May 7, 2020",1682.363
Canada,CAN,"May 8, 2020",1720.145
Canada,CAN,"May 9, 2020",1760.207
Canada,CAN,"May 10, 2020",1793.803
Canada,CAN,"May 11, 2020",1824.167
Canada,CAN,"May 12, 2020",1854.187
Canada,CAN,"May 13, 2020",1885.345
Canada,CAN,"May 14, 2020",1915.047
Canada,CAN,"May 15, 2020",1944.801
Canada,CAN,"May 16, 2020",1976.623
Canada,CAN,"May 17, 2020",2009.769
Canada,CAN,"May 18, 2020",2039.921
Canada,CAN,"May 19, 2020",2068.271
Canada,CAN,"May 20, 2020",2095.826
Canada,CAN,"May 21, 2020",2122.057
Canada,CAN,"May 22, 2020",2154.434
Canada,CAN,"May 23, 2020",2185.063
Cape Verde,CPV,"Mar 21, 2020",3.597
Cape Verde,CPV,"Mar 22, 2020",5.396
Cape Verde,CPV,"Mar 23, 2020",5.396
Cape Verde,CPV,"Mar 24, 2020",5.396
Cape Verde,CPV,"Mar 25, 2020",5.396
Cape Verde,CPV,"Mar 26, 2020",7.194
Cape Verde,CPV,"Mar 27, 2020",8.993
Cape Verde,CPV,"Mar 28, 2020",8.993
Cape Verde,CPV,"Mar 29, 2020",8.993
Cape Verde,CPV,"Mar 30, 2020",8.993
Cape Verde,CPV,"Mar 31, 2020",8.993
Cape Verde,CPV,"Apr 1, 2020",10.792
Cape Verde,CPV,"Apr 2, 2020",10.792
Cape Verde,CPV,"Apr 3, 2020",10.792
Cape Verde,CPV,"Apr 4, 2020",10.792
Cape Verde,CPV,"Apr 5, 2020",12.59
Cape Verde,CPV,"Apr 6, 2020",12.59
Cape Verde,CPV,"Apr 7, 2020",12.59
Cape Verde,CPV,"Apr 8, 2020",12.59
Cape Verde,CPV,"Apr 9, 2020",12.59
Cape Verde,CPV,"Apr 10, 2020",12.59
Cape Verde,CPV,"Apr 11, 2020",12.59
Cape Verde,CPV,"Apr 12, 2020",14.389
Cape Verde,CPV,"Apr 13, 2020",17.986
Cape Verde,CPV,"Apr 14, 2020",17.986
Cape Verde,CPV,"Apr 15, 2020",19.785
Cape Verde,CPV,"Apr 16, 2020",98.923
Cape Verde,CPV,"Apr 17, 2020",98.923
Cape Verde,CPV,"Apr 18, 2020",100.722
Cape Verde,CPV,"Apr 19, 2020",104.319
Cape Verde,CPV,"Apr 20, 2020",109.715
Cape Verde,CPV,"Apr 21, 2020",120.506
Cape Verde,CPV,"Apr 22, 2020",120.506
Cape Verde,CPV,"Apr 23, 2020",131.298
Cape Verde,CPV,"Apr 24, 2020",147.485
Cape Verde,CPV,"Apr 25, 2020",158.277
Cape Verde,CPV,"Apr 26, 2020",161.874
Cape Verde,CPV,"Apr 27, 2020",190.652
Cape Verde,CPV,"Apr 28, 2020",196.047
Cape Verde,CPV,"Apr 29, 2020",203.242
Cape Verde,CPV,"Apr 30, 2020",203.242
Cape Verde,CPV,"May 1, 2020",217.631
Cape Verde,CPV,"May 2, 2020",221.228
Cape Verde,CPV,"May 3, 2020",273.387
Cape Verde,CPV,"May 4, 2020",296.769
Cape Verde,CPV,"May 5, 2020",314.755
Cape Verde,CPV,"May 6, 2020",334.54
Cape Verde,CPV,"May 7, 2020",343.533
Cape Verde,CPV,"May 8, 2020",392.095
Cape Verde,CPV,"May 9, 2020",413.678
Cape Verde,CPV,"May 10, 2020",424.47
Cape Verde,CPV,"May 11, 2020",442.456
Cape Verde,CPV,"May 12, 2020",467.636
Cape Verde,CPV,"May 13, 2020",485.622
Cape Verde,CPV,"May 14, 2020",519.795
Cape Verde,CPV,"May 15, 2020",566.559
Cape Verde,CPV,"May 16, 2020",586.344
Cape Verde,CPV,"May 17, 2020",589.941
Cape Verde,CPV,"May 18, 2020",589.941
Cape Verde,CPV,"May 19, 2020",589.941
Cape Verde,CPV,"May 20, 2020",602.531
Cape Verde,CPV,"May 21, 2020",627.711
Cape Verde,CPV,"May 22, 2020",640.302
Cape Verde,CPV,"May 23, 2020",651.093
Cayman Islands,CYM,"Mar 20, 2020",15.216
Cayman Islands,CYM,"Mar 21, 2020",45.648
Cayman Islands,CYM,"Mar 22, 2020",45.648
Cayman Islands,CYM,"Mar 23, 2020",45.648
Cayman Islands,CYM,"Mar 24, 2020",45.648
Cayman Islands,CYM,"Mar 25, 2020",45.648
Cayman Islands,CYM,"Mar 26, 2020",45.648
Cayman Islands,CYM,"Mar 27, 2020",91.296
Cayman Islands,CYM,"Mar 28, 2020",121.729
Cayman Islands,CYM,"Mar 29, 2020",121.729
Cayman Islands,CYM,"Mar 30, 2020",121.729
Cayman Islands,CYM,"Mar 31, 2020",182.593
Cayman Islands,CYM,"Apr 1, 2020",213.025
Cayman Islands,CYM,"Apr 2, 2020",334.753
Cayman Islands,CYM,"Apr 3, 2020",426.05
Cayman Islands,CYM,"Apr 4, 2020",441.266
Cayman Islands,CYM,"Apr 5, 2020",532.562
Cayman Islands,CYM,"Apr 6, 2020",593.427
Cayman Islands,CYM,"Apr 7, 2020",593.427
Cayman Islands,CYM,"Apr 8, 2020",684.723
Cayman Islands,CYM,"Apr 9, 2020",684.723
Cayman Islands,CYM,"Apr 10, 2020",684.723
Cayman Islands,CYM,"Apr 11, 2020",684.723
Cayman Islands,CYM,"Apr 12, 2020",806.452
Cayman Islands,CYM,"Apr 13, 2020",806.452
Cayman Islands,CYM,"Apr 14, 2020",806.452
Cayman Islands,CYM,"Apr 15, 2020",821.668
Cayman Islands,CYM,"Apr 16, 2020",912.964
Cayman Islands,CYM,"Apr 17, 2020",928.18
Cayman Islands,CYM,"Apr 18, 2020",928.18
Cayman Islands,CYM,"Apr 19, 2020",928.18
Cayman Islands,CYM,"Apr 20, 2020",928.18
Cayman Islands,CYM,"Apr 21, 2020",1004.26
Cayman Islands,CYM,"Apr 22, 2020",1004.26
Cayman Islands,CYM,"Apr 23, 2020",1004.26
Cayman Islands,CYM,"Apr 24, 2020",1004.26
Cayman Islands,CYM,"Apr 25, 2020",1004.26
Cayman Islands,CYM,"Apr 26, 2020",1065.125
Cayman Islands,CYM,"Apr 27, 2020",1065.125
Cayman Islands,CYM,"Apr 28, 2020",1065.125
Cayman Islands,CYM,"Apr 29, 2020",1065.125
Cayman Islands,CYM,"Apr 30, 2020",1110.773
Cayman Islands,CYM,"May 1, 2020",1110.773
Cayman Islands,CYM,"May 2, 2020",1125.989
Cayman Islands,CYM,"May 3, 2020",1125.989
Cayman Islands,CYM,"May 4, 2020",1125.989
Cayman Islands,CYM,"May 5, 2020",1141.205
Cayman Islands,CYM,"May 6, 2020",1141.205
Cayman Islands,CYM,"May 7, 2020",1186.853
Cayman Islands,CYM,"May 8, 2020",1186.853
Cayman Islands,CYM,"May 9, 2020",1232.502
Cayman Islands,CYM,"May 10, 2020",1232.502
Cayman Islands,CYM,"May 11, 2020",1232.502
Cayman Islands,CYM,"May 12, 2020",1278.15
Cayman Islands,CYM,"May 13, 2020",1293.366
Cayman Islands,CYM,"May 14, 2020",1293.366
Cayman Islands,CYM,"May 15, 2020",1415.094
Cayman Islands,CYM,"May 16, 2020",1415.094
Cayman Islands,CYM,"May 17, 2020",1430.31
Cayman Islands,CYM,"May 18, 2020",1430.31
Cayman Islands,CYM,"May 19, 2020",1430.31
Cayman Islands,CYM,"May 20, 2020",1688.984
Cayman Islands,CYM,"May 21, 2020",1688.984
Cayman Islands,CYM,"May 22, 2020",1688.984
Cayman Islands,CYM,"May 23, 2020",1841.144
Central African Republic,CAF,"Mar 16, 2020",0.207
Central African Republic,CAF,"Mar 17, 2020",0.207
Central African Republic,CAF,"Mar 18, 2020",0.207
Central African Republic,CAF,"Mar 19, 2020",0.207
Central African Republic,CAF,"Mar 20, 2020",0.207
Central African Republic,CAF,"Mar 21, 2020",0.207
Central African Republic,CAF,"Mar 22, 2020",0.621
Central African Republic,CAF,"Mar 23, 2020",0.828
Central African Republic,CAF,"Mar 24, 2020",0.828
Central African Republic,CAF,"Mar 25, 2020",0.828
Central African Republic,CAF,"Mar 26, 2020",0.828
Central African Republic,CAF,"Mar 27, 2020",1.035
Central African Republic,CAF,"Mar 28, 2020",1.035
Central African Republic,CAF,"Mar 29, 2020",1.242
Central African Republic,CAF,"Mar 30, 2020",1.242
Central African Republic,CAF,"Mar 31, 2020",1.242
Central African Republic,CAF,"Apr 1, 2020",1.242
Central African Republic,CAF,"Apr 2, 2020",1.656
Central African Republic,CAF,"Apr 3, 2020",1.656
Central African Republic,CAF,"Apr 4, 2020",1.656
Central African Republic,CAF,"Apr 5, 2020",1.863
Central African Republic,CAF,"Apr 6, 2020",1.863
Central African Republic,CAF,"Apr 7, 2020",1.863
Central African Republic,CAF,"Apr 8, 2020",1.863
Central African Republic,CAF,"Apr 9, 2020",2.07
Central African Republic,CAF,"Apr 10, 2020",2.278
Central African Republic,CAF,"Apr 11, 2020",2.278
Central African Republic,CAF,"Apr 12, 2020",2.278
Central African Republic,CAF,"Apr 13, 2020",2.278
Central African Republic,CAF,"Apr 14, 2020",2.278
Central African Republic,CAF,"Apr 15, 2020",2.278
Central African Republic,CAF,"Apr 16, 2020",2.278
Central African Republic,CAF,"Apr 17, 2020",2.485
Central African Republic,CAF,"Apr 18, 2020",2.485
Central African Republic,CAF,"Apr 19, 2020",2.485
Central African Republic,CAF,"Apr 20, 2020",2.485
Central African Republic,CAF,"Apr 21, 2020",2.485
Central African Republic,CAF,"Apr 22, 2020",2.899
Central African Republic,CAF,"Apr 23, 2020",3.313
Central African Republic,CAF,"Apr 24, 2020",3.52
Central African Republic,CAF,"Apr 25, 2020",3.934
Central African Republic,CAF,"Apr 26, 2020",3.934
Central African Republic,CAF,"Apr 27, 2020",3.934
Central African Republic,CAF,"Apr 28, 2020",10.352
Central African Republic,CAF,"Apr 29, 2020",10.352
Central African Republic,CAF,"Apr 30, 2020",10.352
Central African Republic,CAF,"May 1, 2020",10.352
Central African Republic,CAF,"May 2, 2020",14.908
Central African Republic,CAF,"May 3, 2020",14.908
Central African Republic,CAF,"May 4, 2020",14.908
Central African Republic,CAF,"May 5, 2020",19.463
Central African Republic,CAF,"May 6, 2020",19.463
Central African Republic,CAF,"May 7, 2020",19.463
Central African Republic,CAF,"May 8, 2020",19.463
Central African Republic,CAF,"May 9, 2020",29.608
Central African Republic,CAF,"May 10, 2020",29.608
Central African Republic,CAF,"May 11, 2020",37.062
Central African Republic,CAF,"May 12, 2020",37.062
Central African Republic,CAF,"May 13, 2020",37.062
Central African Republic,CAF,"May 14, 2020",40.789
Central African Republic,CAF,"May 15, 2020",45.758
Central African Republic,CAF,"May 16, 2020",62.322
Central African Republic,CAF,"May 17, 2020",67.705
Central African Republic,CAF,"May 18, 2020",67.705
Central African Republic,CAF,"May 19, 2020",69.569
Central African Republic,CAF,"May 20, 2020",85.097
Central African Republic,CAF,"May 21, 2020",85.097
Central African Republic,CAF,"May 22, 2020",90.274
Central African Republic,CAF,"May 23, 2020",99.177
Chad,TCD,"Mar 20, 2020",0.061
Chad,TCD,"Mar 21, 2020",0.061
Chad,TCD,"Mar 22, 2020",0.122
Chad,TCD,"Mar 23, 2020",0.122
Chad,TCD,"Mar 24, 2020",0.122
Chad,TCD,"Mar 25, 2020",0.183
Chad,TCD,"Mar 26, 2020",0.183
Chad,TCD,"Mar 27, 2020",0.304
Chad,TCD,"Mar 28, 2020",0.304
Chad,TCD,"Mar 29, 2020",0.304
Chad,TCD,"Mar 30, 2020",0.304
Chad,TCD,"Mar 31, 2020",0.426
Chad,TCD,"Apr 1, 2020",0.426
Chad,TCD,"Apr 2, 2020",0.426
